id_venda,data,id_cliente,id_vendedor,produto,valor
2634,2024-05-17,119,14,Monitor,1640
2635,2024-01-10,144,4,Teclado,286
2636,2024-04-11,10,12,Mesa,1037
2637,2024-05-07,109,12,Notebook,3569
2638,2024-06-27,194,17,Cadeira,991
2639,2024-05-28,35,15,Teclado,212
2640,2024-05-15,134,10,Mouse,141
2641,2024-04-01,19,3,Mesa,1092
2642,2024-04-22,187,20,Notebook,3580
2643,2024-03-18,181,20,Monitor,1650
2644,2024-03-25,8,12,Notebook,3462
2645,2024-01-30,10,1,Mouse,206
2646,2024-02-18,195,1,Cadeira,972
2647,2024-01-09,166,10,Cadeira,966
2648,2024-05-24,29,18,Mesa,901
2649,2024-03-09,15,15,Cadeira,985
2650,2024-02-27,87,2,Mesa,911
2651,2024-03-02,23,17,Mesa,968
2652,2024-02-21,46,8,Mesa,958
2653,2024-02-09,28,9,Monitor,1457
2654,2024-06-14,26,20,Teclado,388
2655,2024-06-19,10,11,Mesa,944
2656,2024-03-03,175,6,Mesa,974
2657,2024-05-26,4,14,Teclado,322
2658,2024-02-19,55,1,Notebook,3502
2659,2024-06-09,66,7,Mesa,1086
2660,2024-05-20,67,9,Monitor,1512
2661,2024-03-18,135,11,Cadeira,844
2662,2024-04-06,55,16,Cadeira,830
2663,2024-02-12,31,19,Mouse,308
2664,2024-06-25,74,2,Mouse,126
2665,2024-02-05,19,15,Cadeira,931
2666,2024-05-01,156,3,Cadeira,896
2667,2024-04-17,81,4,Monitor,1516
2668,2024-01-10,156,20,Teclado,195
2669,2024-04-04,147,7,Mouse,163
2670,2024-01-06,87,12,Teclado,287
2671,2024-02-26,20,4,Monitor,1562
2672,2024-05-08,13,10,Cadeira,842
2673,2024-03-11,77,6,Mesa,1081
2674,2024-01-21,43,14,Teclado,295
2675,2024-04-01,139,3,Cadeira,889
2676,2024-05-06,176,17,Cadeira,798
2677,2024-03-20,143,11,Notebook,3472
2678,2024-02-25,145,10,Teclado,211
2679,2024-04-25,182,10,Mesa,860
2680,2024-05-27,50,10,Teclado,222
2681,2024-01-25,28,3,Cadeira,867
2682,2024-06-04,4,15,Mesa,1033
2683,2024-01-05,22,17,Monitor,1537
2684,2024-04-29,119,18,Notebook,3538
2685,2024-01-21,101,19,Cadeira,804
2686,2024-01-18,39,19,Mouse,222
2687,2024-06-23,34,12,Mouse,308
2688,2024-02-26,97,5,Notebook,3458
2689,2024-04-02,44,16,Monitor,1461
2690,2024-01-19,170,15,Cadeira,888
2691,2024-05-07,40,15,Teclado,262
2692,2024-04-06,97,6,Notebook,3615
2693,2024-05-10,140,12,Monitor,1605
2694,2024-06-18,130,2,Teclado,157
2695,2024-01-21,156,20,Mouse,271
2696,2024-02-09,74,9,Mouse,286
2697,2024-03-07,86,4,Teclado,324
2698,2024-06-01,90,5,Notebook,3485
2699,2024-05-06,67,8,Mouse,194
2700,2024-02-24,199,10,Cadeira,799
2701,2024-06-28,200,7,Mesa,956
2702,2024-06-20,76,14,Teclado,158
2703,2024-04-18,92,5,Teclado,382
2704,2024-04-07,10,16,Mouse,257
2705,2024-04-21,86,15,Notebook,3649
2706,2024-04-24,102,5,Cadeira,816
2707,2024-04-26,185,3,Notebook,3502
2708,2024-03-27,108,10,Monitor,1531
2709,2024-03-21,165,5,Monitor,1559
2710,2024-03-06,91,15,Mesa,1076
2711,2024-01-19,192,18,Mouse,214
2712,2024-05-14,79,8,Mouse,297
2713,2024-04-27,86,2,Mouse,122
2714,2024-02-11,107,8,Mesa,1005
2715,2024-02-11,168,8,Monitor,1563
2716,2024-02-28,101,4,Notebook,3512
2717,2024-01-20,108,19,Mesa,992
2718,2024-03-13,60,18,Mesa,868
2719,2024-01-17,48,1,Notebook,3573
2720,2024-01-27,117,20,Mouse,155
2721,2024-06-23,106,15,Cadeira,819
2722,2024-01-02,147,18,Notebook,3496
2723,2024-03-03,200,12,Monitor,1648
2724,2024-03-02,33,1,Teclado,257
2725,2024-04-09,44,7,Teclado,325
2726,2024-01-19,165,19,Mesa,1050
2727,2024-01-17,112,1,Teclado,169
2728,2024-03-09,89,7,Cadeira,786
2729,2024-06-15,36,2,Mouse,272
2730,2024-04-26,81,7,Monitor,1579
2731,2024-03-21,88,19,Cadeira,941
2732,2024-02-08,149,13,Monitor,1663
2733,2024-02-05,130,5,Monitor,1689
2734,2024-06-16,31,19,Mouse,105
2735,2024-06-21,108,1,Mesa,982
2736,2024-05-11,30,1,Teclado,213
2737,2024-06-01,172,18,Mouse,76
2738,2024-06-06,12,1,Cadeira,947
2739,2024-01-29,51,5,Mesa,969
2740,2024-02-20,121,9,Cadeira,771
2741,2024-05-31,177,12,Mesa,1051
2742,2024-01-14,152,9,Cadeira,795
2743,2024-03-09,152,18,Mouse,237
2744,2024-05-25,188,11,Mesa,1038
2745,2024-06-18,139,1,Mesa,959
2746,2024-02-26,13,19,Monitor,1495
2747,2024-01-12,91,10,Monitor,1661
2748,2024-01-17,200,2,Notebook,3477
2749,2024-01-30,74,7,Cadeira,836
2750,2024-03-28,200,20,Monitor,1484
2751,2024-04-08,192,2,Notebook,3578
2752,2024-01-23,20,19,Monitor,1606
2753,2024-05-08,72,6,Cadeira,758
2754,2024-03-19,73,10,Mesa,858
2755,2024-02-01,71,9,Teclado,171
2756,2024-01-09,78,8,Cadeira,940
2757,2024-01-15,28,11,Mouse,263
2758,2024-06-04,130,9,Monitor,1657
2759,2024-05-31,121,20,Monitor,1681
2760,2024-06-11,43,20,Mesa,1035
2761,2024-01-27,8,9,Mouse,139
2762,2024-04-18,13,8,Mesa,1032
2763,2024-03-16,111,15,Mouse,210
2764,2024-05-27,35,2,Teclado,374
2765,2024-03-05,23,1,Monitor,1596
2766,2024-06-25,46,9,Monitor,1656
2767,2024-04-18,15,9,Teclado,310
2768,2024-05-08,130,13,Notebook,3651
2769,2024-01-10,61,8,Mesa,914
2770,2024-02-16,115,5,Teclado,337
2771,2024-05-02,64,3,Mesa,989
2772,2024-02-28,52,4,Cadeira,792
2773,2024-04-05,164,17,Monitor,1670
2774,2024-04-12,195,16,Mesa,866
2775,2024-05-03,69,16,Mouse,137
2776,2024-03-26,67,20,Mesa,878
2777,2024-05-25,175,3,Cadeira,932
2778,2024-04-21,83,6,Monitor,1584
2779,2024-06-22,2,1,Teclado,193
2780,2024-06-08,172,16,Cadeira,954
2781,2024-01-27,192,15,Monitor,1582
2782,2024-01-18,78,7,Mesa,1037
2783,2024-06-15,28,2,Notebook,3583
2784,2024-06-25,54,10,Notebook,3675
2785,2024-03-22,67,15,Mouse,314
2786,2024-06-20,164,6,Monitor,1456
2787,2024-03-12,102,2,Notebook,3623
2788,2024-02-23,120,17,Teclado,334
2789,2024-06-10,191,1,Monitor,1503
2790,2024-03-11,153,1,Teclado,369
2791,2024-06-12,48,4,Teclado,195
2792,2024-05-25,167,20,Notebook,3587
2793,2024-02-07,47,16,Monitor,1453
2794,2024-05-16,21,8,Mesa,1044
2795,2024-06-27,158,1,Cadeira,902
2796,2024-02-04,92,19,Notebook,3664
2797,2024-03-22,159,11,Notebook,3540
2798,2024-05-12,121,17,Mesa,1055
2799,2024-05-21,116,10,Monitor,1510
2800,2024-06-06,154,12,Monitor,1615
2801,2024-01-04,150,9,Teclado,309
2802,2024-06-15,149,7,Mesa,1000
2803,2024-06-01,1,12,Mesa,960
2804,2024-06-04,165,15,Monitor,1681
2805,2024-05-29,77,8,Teclado,186
2806,2024-06-07,85,17,Notebook,3452
2807,2024-01-23,46,5,Mouse,296
2808,2024-02-17,137,14,Cadeira,762
2809,2024-05-27,145,2,Notebook,3611
2810,2024-05-04,47,16,Monitor,1537
2811,2024-06-14,59,17,Cadeira,942
2812,2024-02-24,54,3,Mouse,145
2813,2024-03-08,86,1,Mouse,77
2814,2024-03-28,12,18,Teclado,232
2815,2024-01-01,192,18,Cadeira,758
2816,2024-05-14,6,4,Teclado,305
2817,2024-04-04,53,15,Notebook,3527
2818,2024-05-19,144,19,Mesa,973
2819,2024-04-15,90,19,Mesa,1068
2820,2024-05-12,5,10,Mesa,995
2821,2024-04-17,73,5,Cadeira,791
2822,2024-06-26,174,19,Mesa,890
2823,2024-02-11,14,11,Notebook,3647
2824,2024-04-11,172,7,Teclado,310
2825,2024-05-03,191,5,Cadeira,978
2826,2024-05-19,106,20,Teclado,383
2827,2024-04-12,52,12,Cadeira,838
2828,2024-05-25,116,19,Teclado,226
2829,2024-03-14,26,15,Mouse,123
2830,2024-04-17,53,12,Teclado,364
2831,2024-05-01,109,4,Mesa,1013
2832,2024-01-17,29,12,Mouse,166
2833,2024-03-11,19,18,Teclado,362
2834,2024-03-02,47,17,Cadeira,847
2835,2024-02-10,136,19,Cadeira,805
2836,2024-04-28,23,16,Cadeira,849
2837,2024-06-10,117,11,Monitor,1594
2838,2024-02-14,106,2,Notebook,3459
2839,2024-02-27,163,16,Cadeira,964
2840,2024-06-27,53,1,Mouse,113
2841,2024-05-05,96,17,Cadeira,879
2842,2024-06-10,186,18,Monitor,1676
2843,2024-02-13,5,13,Mesa,991
2844,2024-01-15,16,5,Mouse,318
2845,2024-03-18,17,6,Monitor,1688
2846,2024-03-10,160,1,Mesa,1086
2847,2024-06-26,102,10,Mouse,238
2848,2024-04-10,180,5,Teclado,279
2849,2024-06-08,20,1,Notebook,3468
2850,2024-01-03,112,11,Notebook,3529
2851,2024-03-26,120,7,Monitor,1684
2852,2024-03-14,194,18,Mesa,1085
2853,2024-02-20,111,20,Notebook,3538
2854,2024-03-07,1,10,Mesa,850
2855,2024-03-16,58,15,Mesa,979
2856,2024-04-02,93,4,Monitor,1689
2857,2024-06-24,172,16,Monitor,1476
2858,2024-05-24,6,15,Monitor,1451
2859,2024-01-07,108,15,Notebook,3699
2860,2024-01-13,103,12,Monitor,1671
2861,2024-04-29,50,8,Notebook,3628
2862,2024-03-06,118,8,Monitor,1587
2863,2024-01-04,110,18,Cadeira,768
2864,2024-05-17,200,6,Mesa,1083
2865,2024-03-28,88,5,Monitor,1657
2866,2024-01-17,20,2,Mouse,210
2867,2024-02-21,14,12,Mesa,1025
2868,2024-05-13,133,4,Mesa,963
2869,2024-03-09,169,13,Monitor,1505
2870,2024-05-16,40,17,Teclado,349
2871,2024-01-21,34,16,Monitor,1633
2872,2024-01-24,124,9,Mesa,1027
2873,2024-01-04,45,1,Mouse,164
2874,2024-05-31,199,15,Mesa,1022
2875,2024-01-03,80,12,Mouse,286
2876,2024-03-08,71,5,Notebook,3636
2877,2024-04-10,155,18,Cadeira,916
2878,2024-06-16,78,20,Mesa,998
2879,2024-06-24,78,2,Monitor,1632
2880,2024-02-23,172,4,Notebook,3697
2881,2024-02-04,33,15,Cadeira,806
2882,2024-02-25,33,6,Monitor,1691
2883,2024-04-17,44,12,Teclado,251
2884,2024-02-09,20,18,Monitor,1618
2885,2024-03-08,111,20,Mouse,290
2886,2024-02-15,164,4,Mouse,139
2887,2024-03-18,7,1,Teclado,231
2888,2024-05-20,160,15,Notebook,3498
2889,2024-06-03,195,18,Cadeira,921
2890,2024-01-06,167,14,Monitor,1612
2891,2024-01-17,24,3,Mouse,160
2892,2024-06-12,70,15,Notebook,3454
2893,2024-04-08,112,5,Teclado,348
2894,2024-03-21,104,3,Mesa,1051
2895,2024-01-02,54,7,Mouse,271
2896,2024-03-17,38,6,Teclado,328
2897,2024-06-28,74,1,Monitor,1506
2898,2024-03-06,80,19,Cadeira,935
2899,2024-02-21,32,7,Mouse,161
2900,2024-04-01,45,4,Mouse,105
2901,2024-06-19,61,12,Monitor,1587
2902,2024-01-22,198,20,Mesa,1027
2903,2024-04-20,53,18,Notebook,3676
2904,2024-04-16,128,9,Cadeira,994
2905,2024-03-07,179,19,Mouse,296
2906,2024-05-19,76,4,Cadeira,914
2907,2024-03-09,184,1,Mouse,181
2908,2024-03-24,27,9,Cadeira,897
2909,2024-04-12,166,15,Teclado,162
2910,2024-02-08,62,8,Mouse,272
2911,2024-01-13,18,15,Cadeira,871
2912,2024-02-10,127,15,Notebook,3558
2913,2024-02-26,109,18,Teclado,296
2914,2024-01-12,103,7,Teclado,241
2915,2024-01-13,192,18,Notebook,3551
2916,2024-04-29,77,16,Cadeira,805
2917,2024-04-06,117,2,Monitor,1494
2918,2024-02-26,104,4,Notebook,3509
2919,2024-02-09,158,20,Cadeira,945
2920,2024-04-27,49,16,Notebook,3634
2921,2024-03-20,169,3,Notebook,3503
2922,2024-05-07,116,2,Mouse,106
2923,2024-06-21,141,3,Cadeira,960
2924,2024-02-04,162,5,Monitor,1486
2925,2024-01-03,100,2,Mouse,314
2926,2024-04-29,125,19,Notebook,3463
2927,2024-01-05,25,20,Mesa,944
2928,2024-01-11,194,2,Notebook,3669
2929,2024-05-05,128,2,Notebook,3677
2930,2024-03-11,100,20,Cadeira,921
2931,2024-04-26,146,18,Cadeira,851
2932,2024-05-17,5,20,Mouse,280
2933,2024-04-15,19,14,Monitor,1491
2934,2024-04-25,170,15,Mouse,70
2935,2024-06-10,18,12,Teclado,172
2936,2024-03-07,121,11,Notebook,3696
2937,2024-01-31,32,11,Mesa,1041
2938,2024-03-15,149,7,Notebook,3477
2939,2024-03-11,10,12,Notebook,3689
2940,2024-03-06,37,16,Mouse,201
2941,2024-03-10,177,5,Mesa,1018
2942,2024-02-10,86,2,Mesa,1037
2943,2024-06-08,13,16,Mesa,867
2944,2024-01-20,183,15,Mouse,260
2945,2024-06-26,145,11,Notebook,3638
2946,2024-06-01,9,6,Mouse,118
2947,2024-05-19,88,13,Cadeira,796
2948,2024-02-08,172,19,Cadeira,864
2949,2024-05-24,46,10,Mouse,108
2950,2024-02-14,136,19,Mesa,1066
2951,2024-05-18,119,5,Notebook,3659
2952,2024-03-10,165,7,Mouse,75
2953,2024-05-04,19,11,Mouse,280
2954,2024-05-30,191,14,Mouse,122
2955,2024-03-31,174,16,Teclado,353
2956,2024-03-10,94,18,Cadeira,774
2957,2024-06-14,199,4,Mesa,948
2958,2024-05-09,26,1,Monitor,1514
2959,2024-03-24,46,15,Mesa,982
2960,2024-03-29,118,14,Monitor,1642
2961,2024-03-19,46,19,Teclado,157
2962,2024-04-22,14,5,Mouse,108
2963,2024-04-02,85,4,Teclado,260
2964,2024-03-12,63,13,Teclado,192
2965,2024-06-13,72,18,Notebook,3531
2966,2024-02-18,3,12,Cadeira,987
2967,2024-02-21,28,15,Monitor,1572
2968,2024-02-02,125,9,Mouse,270
2969,2024-01-22,157,4,Monitor,1582
2970,2024-04-23,87,5,Mesa,1096
2971,2024-05-12,146,9,Monitor,1453
2972,2024-01-18,163,13,Mesa,957
2973,2024-06-14,77,10,Cadeira,842
2974,2024-04-27,76,16,Mesa,978
2975,2024-04-26,175,13,Monitor,1543
2976,2024-02-06,114,4,Monitor,1505
2977,2024-03-04,133,13,Mesa,1022
2978,2024-05-17,75,8,Teclado,342
2979,2024-03-19,59,13,Cadeira,752
2980,2024-06-18,59,15,Notebook,3471
2981,2024-05-02,47,20,Mouse,269
2982,2024-06-24,95,20,Monitor,1505
2983,2024-02-13,141,13,Mouse,87
2984,2024-03-22,78,5,Notebook,3602
2985,2024-03-27,113,6,Mouse,245
2986,2024-01-16,109,5,Notebook,3565
2987,2024-02-23,106,13,Mesa,933
2988,2024-04-11,89,5,Teclado,308
2989,2024-06-11,33,13,Monitor,1479
2990,2024-04-07,97,20,Notebook,3529
2991,2024-06-04,190,8,Mouse,135
2992,2024-01-02,79,9,Monitor,1658
2993,2024-04-03,16,19,Teclado,159
2994,2024-05-20,44,20,Mesa,1048
2995,2024-06-17,186,15,Monitor,1508
2996,2024-02-28,120,10,Notebook,3683
2997,2024-03-09,134,11,Teclado,200
2998,2024-04-28,108,5,Mouse,313
2999,2024-04-01,143,9,Teclado,272
3000,2024-02-14,4,11,Teclado,286
3001,2024-05-27,56,19,Cadeira,803
3002,2024-01-24,64,2,Teclado,339
3003,2024-03-31,196,6,Teclado,230
3004,2024-04-03,162,1,Monitor,1586
3005,2024-02-27,95,3,Mouse,78
3006,2024-06-03,56,3,Monitor,1550
3007,2024-06-02,32,14,Monitor,1601
3008,2024-05-07,116,20,Notebook,3488
3009,2024-01-07,9,5,Monitor,1652
3010,2024-06-18,191,17,Cadeira,885
3011,2024-02-16,105,15,Cadeira,902
3012,2024-02-22,200,6,Notebook,3559
3013,2024-02-07,78,14,Mesa,915
3014,2024-02-22,161,14,Mouse,79
3015,2024-05-22,87,17,Mouse,186
3016,2024-06-02,21,8,Monitor,1601
3017,2024-02-17,55,8,Monitor,1689
3018,2024-04-04,76,19,Mesa,1057
3019,2024-05-26,185,9,Monitor,1532
3020,2024-05-16,130,11,Mouse,256
3021,2024-03-04,141,13,Teclado,308
3022,2024-04-02,126,13,Cadeira,888
3023,2024-05-04,132,19,Teclado,283
3024,2024-06-27,84,19,Teclado,219
3025,2024-02-08,178,5,Mouse,229
3026,2024-01-04,115,16,Teclado,188
3027,2024-05-05,48,9,Mesa,1025
3028,2024-01-03,123,20,Notebook,3462
3029,2024-03-04,78,3,Monitor,1508
3030,2024-01-29,30,19,Notebook,3516
3031,2024-04-25,29,5,Cadeira,933
3032,2024-01-11,136,8,Monitor,1697
3033,2024-04-06,140,14,Teclado,190
3034,2024-04-11,41,3,Cadeira,933
3035,2024-06-03,26,13,Monitor,1484
3036,2024-01-21,50,11,Mesa,1015
3037,2024-02-08,2,8,Mesa,1098
3038,2024-04-11,55,19,Mesa,930
3039,2024-02-15,104,10,Mesa,1044
3040,2024-03-06,184,18,Teclado,183
3041,2024-03-31,14,18,Notebook,3525
3042,2024-06-12,134,7,Monitor,1665
3043,2024-04-20,128,16,Teclado,219
3044,2024-03-22,104,6,Mesa,1083
3045,2024-05-02,95,16,Notebook,3460
3046,2024-04-08,81,16,Cadeira,861
3047,2024-02-04,61,1,Cadeira,776
3048,2024-06-07,12,19,Cadeira,797
3049,2024-06-04,13,3,Mesa,873
3050,2024-04-12,147,6,Cadeira,767
3051,2024-05-08,172,4,Mouse,96
3052,2024-01-25,89,4,Monitor,1503
3053,2024-02-12,95,4,Monitor,1504
3054,2024-03-24,59,10,Mesa,969
3055,2024-02-20,37,9,Mouse,302
3056,2024-05-09,25,8,Teclado,170
3057,2024-05-05,16,19,Teclado,336
3058,2024-03-09,166,17,Cadeira,864
3059,2024-01-09,171,17,Notebook,3611
3060,2024-01-02,87,1,Teclado,269
3061,2024-06-10,142,20,Notebook,3674
3062,2024-06-07,134,14,Monitor,1507
3063,2024-01-10,23,20,Notebook,3625
3064,2024-04-23,126,11,Monitor,1503
3065,2024-03-16,60,3,Mouse,215
3066,2024-06-12,140,8,Mouse,72
3067,2024-03-25,141,10,Mesa,1001
3068,2024-02-18,100,17,Mesa,978
3069,2024-03-10,103,8,Cadeira,755
3070,2024-06-25,134,1,Teclado,168
3071,2024-05-10,63,20,Cadeira,835
3072,2024-05-12,38,7,Monitor,1564
3073,2024-03-30,128,9,Cadeira,920
3074,2024-01-26,50,12,Notebook,3572
3075,2024-03-12,180,9,Monitor,1585
3076,2024-01-05,40,20,Mesa,1046
3077,2024-01-15,8,3,Mouse,249
3078,2024-05-02,189,4,Mesa,922
3079,2024-05-23,8,10,Teclado,196
3080,2024-01-01,104,4,Monitor,1534
3081,2024-05-23,34,9,Monitor,1477
3082,2024-06-13,188,1,Notebook,3495
3083,2024-01-03,57,5,Teclado,281
3084,2024-06-28,174,9,Mouse,189
3085,2024-02-16,22,5,Monitor,1665
3086,2024-04-04,87,6,Monitor,1585
3087,2024-01-13,40,19,Notebook,3565
3088,2024-04-29,173,8,Cadeira,810
3089,2024-02-24,183,10,Mouse,86
3090,2024-05-28,179,11,Mesa,883
3091,2024-03-06,86,13,Teclado,169
3092,2024-06-03,133,20,Monitor,1657
3093,2024-06-14,95,4,Monitor,1651
3094,2024-03-30,13,11,Mesa,1011
3095,2024-03-02,28,12,Mouse,112
3096,2024-04-11,84,5,Cadeira,759
3097,2024-06-22,62,10,Monitor,1543
3098,2024-05-18,93,7,Mouse,227
3099,2024-01-08,87,9,Mesa,964
3100,2024-04-06,24,9,Notebook,3602
3101,2024-04-26,98,10,Cadeira,876
3102,2024-03-04,7,10,Teclado,334
3103,2024-01-21,166,2,Monitor,1559
3104,2024-04-24,37,4,Mouse,260
3105,2024-03-25,68,8,Notebook,3556
3106,2024-01-20,170,14,Teclado,254
3107,2024-01-08,86,17,Mouse,140
3108,2024-02-27,133,13,Mouse,244
3109,2024-02-15,192,18,Teclado,233
3110,2024-01-31,178,18,Notebook,3658
3111,2024-04-02,87,13,Mesa,852
3112,2024-01-09,15,8,Notebook,3688
3113,2024-01-15,123,12,Cadeira,795
3114,2024-04-03,107,1,Monitor,1681
3115,2024-06-02,181,20,Teclado,313
3116,2024-05-17,153,18,Mesa,875
3117,2024-01-29,89,3,Teclado,287
3118,2024-03-20,125,12,Teclado,311
3119,2024-02-05,113,19,Notebook,3655
3120,2024-03-24,137,13,Monitor,1457
3121,2024-04-18,166,10,Cadeira,804
3122,2024-04-27,150,15,Mouse,160
3123,2024-02-06,107,20,Mouse,207
3124,2024-03-26,87,2,Teclado,334
3125,2024-03-11,177,19,Monitor,1563
3126,2024-05-30,68,3,Mesa,928
3127,2024-06-17,15,14,Notebook,3550
3128,2024-04-02,65,7,Monitor,1535
3129,2024-03-20,54,8,Monitor,1494
3130,2024-04-11,158,11,Notebook,3499
3131,2024-06-04,93,20,Teclado,213
3132,2024-06-24,20,6,Monitor,1544
3133,2024-06-14,33,11,Mouse,71
3134,2024-06-07,100,17,Notebook,3622
3135,2024-01-14,77,10,Mesa,944
3136,2024-04-26,135,17,Cadeira,811
3137,2024-03-13,136,2,Teclado,291
3138,2024-03-31,156,6,Notebook,3523
3139,2024-03-30,173,5,Cadeira,971
3140,2024-01-29,107,4,Cadeira,849
3141,2024-06-27,120,2,Mesa,960
3142,2024-02-18,74,12,Monitor,1553
3143,2024-06-19,11,3,Mesa,864
3144,2024-03-12,31,6,Monitor,1463
3145,2024-05-12,12,14,Monitor,1608
3146,2024-02-11,124,8,Notebook,3606
3147,2024-05-14,78,14,Notebook,3476
3148,2024-02-11,179,3,Teclado,234
3149,2024-06-12,172,16,Monitor,1458
3150,2024-04-14,96,15,Cadeira,769
3151,2024-01-27,50,7,Mouse,296
3152,2024-02-27,117,15,Teclado,335
3153,2024-02-15,17,13,Notebook,3528
3154,2024-03-06,163,6,Mesa,1065
3155,2024-01-25,129,15,Teclado,326
3156,2024-03-13,157,17,Teclado,206
3157,2024-04-26,179,4,Teclado,293
3158,2024-06-03,64,14,Teclado,249
3159,2024-05-08,132,15,Mouse,144
3160,2024-03-27,87,12,Mesa,1098
3161,2024-03-14,156,19,Mesa,985
3162,2024-06-18,16,10,Mesa,916
3163,2024-06-28,63,6,Monitor,1468
3164,2024-06-01,76,9,Cadeira,987
3165,2024-05-04,181,2,Mesa,954
3166,2024-03-07,85,4,Teclado,344
3167,2024-01-06,109,9,Teclado,313
3168,2024-05-04,17,15,Mesa,1066
3169,2024-02-27,168,13,Mesa,1037
3170,2024-03-10,141,20,Teclado,313
3171,2024-02-22,180,8,Monitor,1460
3172,2024-03-06,58,19,Notebook,3500
3173,2024-02-27,165,19,Notebook,3575
3174,2024-03-22,79,16,Mesa,929
3175,2024-03-27,61,11,Mouse,252
3176,2024-01-02,113,10,Mesa,903
3177,2024-05-29,121,8,Mesa,866
3178,2024-02-06,34,1,Notebook,3639
3179,2024-05-27,70,10,Teclado,319
3180,2024-04-12,17,18,Mesa,873
3181,2024-01-24,20,3,Teclado,294
3182,2024-04-21,59,11,Teclado,197
3183,2024-03-05,69,18,Mouse,153
3184,2024-05-08,161,3,Teclado,363
3185,2024-04-26,102,8,Notebook,3647
3186,2024-04-25,120,14,Monitor,1456
3187,2024-04-14,145,6,Monitor,1591
3188,2024-01-03,57,15,Cadeira,760
3189,2024-02-15,83,14,Mesa,861
3190,2024-02-24,129,7,Notebook,3559
3191,2024-03-15,13,10,Teclado,282
3192,2024-02-14,155,15,Monitor,1582
3193,2024-06-02,198,10,Notebook,3577
3194,2024-03-17,187,17,Monitor,1597
3195,2024-01-24,6,19,Teclado,203
3196,2024-02-04,97,17,Monitor,1504
3197,2024-01-24,94,12,Mesa,1035
3198,2024-01-28,110,15,Mesa,928
3199,2024-01-16,151,12,Cadeira,839
3200,2024-02-28,138,9,Cadeira,846
3201,2024-05-23,51,5,Monitor,1698
3202,2024-01-15,147,4,Notebook,3576
3203,2024-01-11,51,12,Mesa,879
3204,2024-03-19,87,16,Notebook,3473
3205,2024-04-24,68,9,Notebook,3664
3206,2024-03-08,84,3,Monitor,1650
3207,2024-02-12,42,3,Notebook,3580
3208,2024-03-09,57,18,Mesa,971
3209,2024-05-20,196,17,Teclado,249
3210,2024-05-17,166,10,Cadeira,925
3211,2024-03-15,62,2,Teclado,220
3212,2024-04-12,7,11,Notebook,3599
3213,2024-02-10,112,3,Teclado,163
3214,2024-06-26,199,2,Mesa,897
3215,2024-02-28,178,9,Mesa,878
3216,2024-02-08,180,19,Notebook,3499
3217,2024-01-03,26,2,Monitor,1657
3218,2024-01-07,154,19,Teclado,389
3219,2024-02-18,19,2,Monitor,1675
3220,2024-01-26,9,15,Monitor,1587
3221,2024-06-09,61,3,Mouse,268
3222,2024-04-10,20,5,Notebook,3666
3223,2024-06-24,106,11,Cadeira,776
3224,2024-03-19,50,7,Mesa,928
3225,2024-01-02,81,6,Mesa,945
3226,2024-05-06,150,14,Notebook,3605
3227,2024-06-08,141,1,Cadeira,886
3228,2024-05-11,140,17,Mesa,920
3229,2024-01-20,10,17,Notebook,3697
3230,2024-04-26,65,14,Mesa,929
3231,2024-06-12,158,10,Monitor,1603
3232,2024-02-01,8,8,Teclado,376
3233,2024-01-28,149,8,Teclado,230
3234,2024-03-17,22,14,Mesa,936
3235,2024-01-01,18,7,Mouse,77
3236,2024-02-25,194,6,Cadeira,751
3237,2024-02-04,176,4,Cadeira,972
3238,2024-04-21,172,1,Cadeira,934
3239,2024-01-30,9,15,Monitor,1629
3240,2024-02-23,195,15,Cadeira,935
3241,2024-02-05,54,1,Teclado,272
3242,2024-03-20,26,20,Monitor,1570
3243,2024-02-27,94,3,Notebook,3545
3244,2024-03-23,100,5,Cadeira,842
3245,2024-03-05,26,5,Cadeira,752
3246,2024-03-09,34,4,Notebook,3585
3247,2024-05-07,8,17,Cadeira,936
3248,2024-02-20,138,20,Notebook,3451
3249,2024-01-22,48,14,Monitor,1672
3250,2024-04-16,183,8,Teclado,339
3251,2024-04-18,107,2,Notebook,3564
3252,2024-04-25,54,8,Mouse,118
3253,2024-04-10,168,1,Notebook,3550
3254,2024-04-09,119,4,Cadeira,897
3255,2024-06-12,143,19,Monitor,1478
3256,2024-03-08,81,5,Mesa,994
3257,2024-02-05,146,5,Monitor,1523
3258,2024-06-28,96,20,Mesa,954
3259,2024-06-26,102,19,Notebook,3599
3260,2024-06-17,151,12,Teclado,155
3261,2024-05-25,62,20,Mouse,131
3262,2024-01-22,46,1,Monitor,1684
3263,2024-03-06,87,7,Cadeira,975
3264,2024-01-21,99,17,Mesa,880
3265,2024-04-09,39,2,Cadeira,939
3266,2024-05-07,143,11,Teclado,268
3267,2024-02-13,53,7,Mesa,861
3268,2024-04-12,192,17,Monitor,1461
3269,2024-02-16,191,3,Notebook,3640
3270,2024-02-08,80,6,Cadeira,893
3271,2024-01-29,16,11,Teclado,174
3272,2024-02-23,104,18,Monitor,1599
3273,2024-03-30,70,18,Monitor,1540
3274,2024-03-25,194,10,Monitor,1537
3275,2024-01-17,141,5,Monitor,1525
3276,2024-03-20,108,15,Mesa,1094
3277,2024-06-07,47,20,Monitor,1467
3278,2024-03-13,9,4,Cadeira,794
3279,2024-02-18,191,1,Teclado,260
3280,2024-04-10,34,15,Mesa,929
